학생,편의,최대한,봐주,심,1,학기,이어,2,학기,때,같,교수,님,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이번,학기,최고,도움,많이,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,력,개,구리,혼자,공부,하,학점,+,채우,주,A,+,받,수,있,것,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학점,생각,잘,나오,중간,숙제,두,번,안,하,가,A,옴,출,결,중요시,생각,하,것,같,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나,복,전도,아니,그냥,타,생,이,강의,듣,내내,강의,잘,듣,개인,프로젝트,시험,이틀,전,PPT,쭉,훑어보,최소,B,+,은,맞,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
프린트,정리,자체,잘,되,있,빈칸,말,잘,채우,하,크,무리,없,것,빈칸,책,찾아보,찾,수,있,수준,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,강의,자료,아니,강의,시간,하,것,나오,강의,때,집중,하,하구,1,학점,교,필,교수,님,열심히,준비,하,그만큼,학생,하,바람,창사,글,비하,배우,것,있,생각하,기냥,저냥,하,싶,사람,안,하,추천,중학생,반,장부,반장,이런저런,도우미,등,많,이것저것,가산점,뿌리,잘,챙기,하,사람,하,+,나,이,점,동료,평가,독,강,피해,주세,여,,,,,,,,,,,,,
3,마지막,기말,가,많이,어렵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꼭,발표,하,하,때,발표,하,SSU,토론,딱,한,번,하,그때,열심히,준비,하,가,팀원,들,함께,하,입장,토론,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
후반부,강의,가장,실망,하,점,교수,님,이,전,예제,어떤,함수,혹은,시스템,특성,알리,주,우리,5,분,만,그,문제,이해,하,다음,문제,적용,시키,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동점자,많,시,학점,다,내리,버리,영어,특성,상,학점,잘,받,어렵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,하나,하나,자세,하,살,명해주,시고,족보,그,풀이,법,알리,주,공부,하,수월,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영어,못하,전혀,부담감,없이,공부,하,수,있,수준,편하,가르치,주,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학점,딱,점수대,잘,주,설명도,재미있,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙제,실습,어리,웟,다,하,나,많,도움,되,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다만,인터넷,글,참조,하,쉽,풀,수,있,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내용,핵심,알리,주,또,자세히,알리,주,챙겨주,학점,잘,주,배려,하,주시,공,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,교수,님,이론,강의,그대로,나오,강의,시간,열심히,필기,하,들,학점,잘,나오,것,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4,2,쪽,꽉,채우,제출,하,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,토론,하,것,교수,님,하,말,전부,받,적,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,난이도,어렵,내,학생,수준,맞추,주,다시,어렵,내,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,교수,님,설명,식,강의,숙제,X,기본적,지식,정치,역사,철학,등,등,없,경우,강의,따라가,부담,스럽,교수,님,강의,열심히,듣,필기,하,시험,준비,하,때,괜찮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국,사회,공부,하,좋,강의,지루,때려치,싶,막상,끝나,중국,관련,뉴스,보,강의,시간,배우,내용,잘,떠오르,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
본인,전반적,만족,하나,교수,님,강의,중,말씀,하,학습,외,얘기,대부분,수긍,하,힘들,다소,편협,적,신,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유익,하,점,1,학년,때,대,지,탐,듣,때,다르,취업,더,초점,맞추,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외국인,같이,강의,듣,되,터,참여,형,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
또한,강의,중,시험,안,나오,것,들,말씀,하,주,강의,잘,듣기,권하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,순수,회화,같,준비,하,까다롭,학점,약간,짜,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
열심히,가르치,주,것,맞,귀,하나,알,들어오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근거,이론,교재,나오,내용,들,제시,혹은,본인,준비,하,근거,제시,하,되,것,단순,암기,내용,적,점수,높,지,않,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자소,비슷,해지,의견,있,그래도,써보,것,안,써보,것,글,결,달라지,생각하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무엇,열심히,가르치,주,배우,가,것,많,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다시,한,번,말,하,커리큘럼,대로,강의,하,것,좋아하,성실,성,토대,점수,받,싶,사람,독,되,강의,잘,생각,강의,선택,하,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,집중,숙제,내주,것,솔루션,안,베끼,이해,하,풀,시험,볼,때,크,어렵,점도,없,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중간,비하,기말,난이도,확,어렵,지,기말,공부,열심히,하,하,것,같,숙제,강의,들,충분히,하,수,있,강의,알,들,어렵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
팀원,들,피드백,받,수,있,유익,하,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공부,하,양이,많,넓,깊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그저,빛,익,수,실습,그냥,혼자,풀,수,있,실력,늘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다른,과목,시험,1,주일,전,시험,보,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그래도,강의,시간,배우,것,알,거르,최대한,답안지,적,제출,출석,숙제,꼬박꼬박,다,하,학점,잘,주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노잼,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장점,있,교수,님,그래도,착하,심,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,매주,3,숙제,직접,풀,주,동영상,업로드,하,동영상,촬영,많,시,간,할애,하,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
등장인물,소개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,조,별,이루,지,팀원,나누,것,STVN,어플,자기,자신,대하,알,나,후,다른,친구,들,얼마나,맞,대치,하,성향,맞,친구,들,끼리,같,조가,되,강의,하,성향,같,느끼,적,없,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
같,방식,이런,구성,생각,하,내용,정리,하,공부,하,내용,많이,줄,일,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교재,사용,하,않,교수,님,블로그,업,로드,되,있,개념,정리,내용,개인적,참고,하,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계산,딱,떨어지,나오,않,루,트,소수점,많이,나오,계산기,필,참,하,바라,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,번,넘,듣,듯,하루,매수,업,10,번,이상,하,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운영체제,실습,시스템,프로그래밍,실습,더,가깝,느낌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영어,시간,레크,리,A,션,재미있,강의,하,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,력,좋,학생,들,배려,생각,하,것,진심,느끼,지,교수,님,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,시간,앞,앉,눈,띄,사람,학생,발전,보,프레젠테이션,방법,자세히,알리,주심,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙제,시험,많,것,제외,괜찮,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모든,강의,내용,머릿속,남,것,아니,중간,기말,팀,프로젝트,하,국제시장,조사,대하,배우,것,확실히,있,듯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,준비,열심히,하,학생,들,개인적,물어보,물어보,만큼,더,알리,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,능력,모르,겠,보,본인,의지,따르,빠지,들,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,영어,이론,알,문제,해석,잘못,하,미,제대로,파악,하,않,문제,틀리,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,다소,까다롭,느끼,지,수,있,공부,잘,하,그만큼,잘,챙,거주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,대만,출신,패션,좌판,데,덕분,반년,동안,잘,알,못하,대만,대하,없,편,견과,혐오,생기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이것,무슨,말,하,이,강의,일반,강의,때문,학점,비율,한계,있,다른,가,나,경우,영어,강의,70,가,눕,자,A,+,받,가게,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매,강의,후,배우,한자,들,하,번,씩,써보,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙제,내주,것,스스로,풀,수,있,시험,직전,문제,풀이,하,주,족,보,나누,주,풀,주,것,잘,보,시험,어렵,않,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,알,사람,없이,듣,나,잘,모르,것,수,있,즉,정보,많,상태,듣,괜찮,강의,지도,모르,지금,듣,보,강의,들,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,4,번,보,그만큼,범위,적기,때문,자신,생각,쓰,문제,들,많이,나오,때문,막상,시험,보,문제,많이,어렵,느끼,지,않,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,대,3,학년,이상,이면,어느,정도,만족,스럽,강의,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전반적,경영학,대하,기초적,부분,하,번,훑,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,전정공,강의,18,스시,강의,둘,다,들,것,말,안,되,것,같,이,두,강의,연달,우호적,내용,비슷,하,말투,달리,것,의심,스럽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기초,차근차근,알리,주,예제,많이,풀,주,공부,하,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이론,위주,강의,듣기,힘들,C,+,+,기본,어느,정도,익히,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학점,대하,깐깐,하,기말,준비,열심히,하,원하,학점,가져가,실,수,있,절,평이,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
필수,억지로,들,아이,간,하,이,교수,님,피해,길,추천,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,시간,하,것,숙제,만,동작,과정,확실히,이해,코드,외우,점수,잘,받,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,강의,때,다루,여러,주제가,가지,있,의미,파악,하,있,좋,답변,하,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙제,자유,주제,분량,적,힘들,않,성의,있,주제,벗어나,것,쓰,않,점수,잘,주,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,난이도,적당,숙제,무난,재미있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이러,하,트렌드,적용,관심,많,이런,한,것,들,자기,생각,풀어내,수,있,추천,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
별,부담,안,가,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙제,없,강의,일찍,끝나,어렵,내용,항상,쉽,풀,설명,하,주,쉽,이해하,수,있,공부,대하,지도,생기,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
패,폐,뭐,온라인,조,별,활동,조금,귀찮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,하,내용,다른,반,비하,어렵,않,숙제,없,본인,노력,하,않,얻,가,것,없,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,재미있,강의,하,영어,실력,향상,돕,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산,공과,신승범,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,열정적,준비,하,오,것,느끼,지,많이,얻,가,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나름,유익,하,강의,모르,정보,알리,주,쉬엄쉬엄,하,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,개인,질문,더,좋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
편하,강의,얻,가,것,없,강의,3,점,드리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이에,대하,설명,및,미분,관련,하,가장,기초,개념,꽉,잡,주,강의,진행,되,새삼,놀라,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,강의,시간,잘,듣,교수,님,강조,하,부분,꼭,있,그것,위주,공부,하,A,+,나오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
차라리,그,시간,이론,공부,하,1,문제,더,맞추,오히려,등급,올라가,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보,깊,이론적,내,용,등장,하,않,어느,정도,강의,방식,이해,가,부분,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학점,학기,초,퍼센트,채우,줄,것,말,하,채우,주,개뿔,없,참,아니,그렇,것,강의,시간,초반,학칙,학칙,하,퍼센트,강조,왜,하,것,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가르치,것,없,숙제,형식,똑같이,세,번,제출,하,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,좋,분,강의,크,도움,되,않,학점,생각,엄격,하,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파이,썰,수학,공부,하,것,가,학생,파이,썰,잘,다루,줄,알,하,말,이지,애초,자유자재,프로그래밍,하,힘들,데,거기,수학,접목,시키,것,힘들,강의,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
특히,이,강의,조,별,토론,가장,많,비중,차지,하,교수,님,신경,써,주,조언,아끼,않,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
따라서,출,튀,X,대신,학생,들,많이,사랑하,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥미,로,울,과목,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
출제,스타일,뭐,나오,모르,시험,문제,보,수,긍,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙제,딱히,부담,되,않,퀴즈,책,나,시기,때문,공부,만,조금,하,좋,점수,받,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,지식,교,알,것,많,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
추첨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중간,문제,어떻하,나오,예시,주,기말,강의,때,배우,내용,안,나오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교재,<,프로젝트,배우,자바,웹,프로그래밍,>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어렵,내용,아니,어디,가,배우,수,있,부분,아니,혼자,자료,구하,수,있,표준,규정,같,것,듣,것,추천,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙제,없,편,강의,안,빡,세,시험,말,잘,보,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여성학,대하,많,것,배우,고,느끼,것,하,주,과목,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고,기,말,오픈,북,아니,시험,전,주제,알리,주,하루,전,생각,한,번,써보,외우,되,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나,별로,솔직히,열심히,하,것,인정,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교과서,있,표기,바꾸기,하,안,넘어가,것,많,한데,구글,링,정보,찾,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,깔끔,도움,많이,되,강의,강의,열심히,듣,공부,열심히,하,학점,잘,나오,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우기,왕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,기말,숙제,대면,검사,받,가,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
회화,위주,강의,진행,되,같,팀원,중국인,학우,많,도움,받,수,있,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,D,CONVOLUTION,등,등,머신,러닝,사용,되,기,초,적,수학,가르치,하,강의,력,못,따라가,아무,눈치,채,못하,것,같,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋,점,딱,하,시험,공부,대하,스트레스,0,오픈,북,공부,하,안,하,어차피,모르,논술,형,주제가,주,지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋아하,과목,만큼,관심,들이,그렇,점수,잘,나오,듯,물론,내용,어렵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미치,것,같,미치,싶,미쳐,지,않,미치,수,없,자기자,랑,향연,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,다른,설계,분,반도,크,다르,바,없,보이,1,점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강의,자체,학생,들,수준,고려,하,잘,가르치,주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영어,되,사례,형,시험,문제,익숙,해진,나름,꿀,수,업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험,문제,그냥,무난,무난,하,범위,다른,한,자가,많이,나오,나,공부,안,하,줄,알,망하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
몰리,있,시험,기간,시험,3,일,저,갑자기,발표,시키,등,학생,개인,사정,전혀,고려,하,않,철저히,자,위주,자기,편,한데,강의,진행,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그래도,빡,필기,하,것,외우,A,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한편,숙제,양은,상당,하,편,어느,정도,C,+,+,특히,템플릿,개념,미리,공부,하,다음,수강,하,것,추천,드리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,기말,시험,작년,시험,똑같이,내서,작년,족보,있,사람,잘,보,수,없,기형적,일,발생,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교수,님,열심히,강의,하,주,강의,따라가,열심히,하,하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
